ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km,traffic_factor,weather_factor,speed_kmmin,seg_idx,tempo_estimado,dist_norm,adverso_norm
0x8cb8,BANGRES06DEL03,28,4.8,12.979096,77.640625,13.009096,77.670625,11/03/22,22:45:00,22:50:00,conditions Cloudy,Low,2,Meal,electric_scooter,1,No,Urban,(min) 12,12,Cloudy,0,4.66,1.0,1.1,0.38833333333333336,7,12.98524500600282,0.16693505099302203,0.04545454545454549
0x5faa,BANGRES010DEL03,20,5.0,12.933298,77.614293,12.963298,77.644293,26/03/22,23:30:00,23:40:00,conditions Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,(min) 13,13,Fog,0,4.66,1.0,1.4,0.3584615384615385,3,16.526675462185406,0.16693505099302203,0.18181818181818177
0x615d,BANGRES010DEL03,30,4.5,12.933298,77.614293,13.023298,77.704293,06/04/22,17:25:00,17:30:00,conditions Windy,Medium,1,Snack,scooter,1,No,Urban,(min) 23,23,Windy,0,13.97,1.3,1.2,0.6073913043478261,1,55.20679700835361,0.6666666666666667,0.2545454545454546
0xb5fc,BANGRES14DEL03,29,4.8,12.949934,77.699386,13.009934,77.759386,03/03/22,18:00:00,18:15:00,conditions Sunny,Medium,2,Meal,scooter,1,No,Metropolitian,(min) 18,18,Sunny,0,9.32,1.3,1.0,0.5177777777777778,0,30.692397286915753,0.4170692431561997,0.13636363636363638
0x7198,BANGRES20DEL01,25,4.7,12.972161,77.596014,13.012161,77.636014,07/03/22,15:25:00,15:30:00,conditions Cloudy,Medium,0,Meal,motorcycle,1,No,Urban,(min) 23,23,Cloudy,0,6.21,1.3,1.1,0.27,4,22.495683032931492,0.25013419216317767,0.19545454545454552
0x96ea,BANGRES19DEL03,27,5.0,12.914264,77.6784,13.004264,77.7684,10/03/22,23:15:00,23:20:00,conditions Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 20,20,Cloudy,0,13.97,1.0,1.1,0.6985,3,38.92786968537755,0.6666666666666667,0.04545454545454549
0x26a0,BANGRES13DEL03,35,4.9,12.935662,77.61413,12.995662,77.67413,05/03/22,21:55:00,22:00:00,conditions Sunny,Jam,1,Drinks,motorcycle,1,No,Urban,(min) 21,21,Sunny,0,9.32,2.0,1.0,0.4438095238095238,4,47.21907274910116,0.4170692431561997,0.45454545454545453
0x7c4f,BANGRES02DEL02,20,5.0,12.970221,77.645396,13.100221,77.775396,16/03/22,22:55:00,23:00:00,conditions Sandstorms,Low,1,Drinks,motorcycle,0,No,Metropolitian,(min) 14,14,Sandstorms,0,20.18,1.0,1.5,1.4414285714285715,3,76.68032897614228,1.0,0.22727272727272727
0x1ee3,BANGRES08DEL01,28,4.5,12.906229,77.596791,12.946229,77.636791,07/03/22,13:30:00,13:45:00,conditions Stormy,High,2,Snack,scooter,0,No,Metropolitian,(min) 13,13,Stormy,0,6.21,1.6,1.6,0.4776923076923077,0,40.271992003010226,0.25013419216317767,0.7090909090909092
0x6eef,BANGRES010DEL01,21,4.8,12.933298,77.614293,12.943298,77.624293,19/03/22,11:35:00,11:40:00,conditions Windy,High,0,Drinks,motorcycle,0,No,Metropolitian,(min) 24,24,Windy,0,1.55,1.6,1.2,0.06458333333333334,3,7.538839082689112,0.0,0.4181818181818181
0x2366,BANGRES16DEL01,38,4.0,13.029198,77.570997,13.069198,77.610997,03/04/22,15:55:00,16:00:00,conditions Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 39,39,Stormy,1,6.21,1.3,1.6,0.15923076923076923,3,32.72099350244581,0.25013419216317767,0.4909090909090909
0x2e1f,BANGRES12DEL03,30,4.9,12.939496,77.625999,12.999496,77.685999,24/03/22,23:10:00,23:20:00,conditions Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Sunny,0,9.32,1.0,1.0,0.40521739130434786,3,23.60953637455058,0.4170692431561997,0.0
0x682d,BANGRES18DEL02,32,4.6,12.913041,77.683237,12.933041,77.703237,11/03/22,8:15:00,8:25:00,conditions Fog,Low,2,Drinks,electric_scooter,1,No,Urban,(min) 19,19,Fog,0,3.11,1.0,1.4,0.1636842105263158,7,11.029605297724594,0.08373590982286634,0.18181818181818177
0x64c4,BANGRES01DEL03,39,4.9,12.933284,77.615428,12.963284,77.645428,28/03/22,22:55:00,23:00:00,conditions Sunny,Low,1,Buffet,scooter,1,No,Urban,(min) 19,19,Sunny,0,4.66,1.0,1.0,0.24526315789473685,1,11.80476818727529,0.16693505099302203,0.0
0x7042,BANGRES17DEL02,37,4.8,12.972532,77.608179,12.992532,77.628179,15/03/22,8:40:00,8:55:00,conditions Sandstorms,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 27,27,Sandstorms,0,3.11,1.0,1.5,0.11518518518518518,3,11.817434247562066,0.08373590982286634,0.22727272727272727
0x54a4,BANGRES11DEL02,34,4.7,12.934365,77.616155,12.984365,77.666155,01/03/22,20:15:00,20:20:00,conditions Sunny,Jam,1,Snack,scooter,1,No,Urban,(min) 19,19,Sunny,0,7.76,2.0,1.0,0.40842105263157896,1,39.315451130152894,0.33333333333333337,0.45454545454545453
0x1c83,BANGRES08DEL01,38,4.3,12.906229,77.596791,13.016229,77.706791,18/03/22,19:40:00,19:50:00,conditions Stormy,Jam,2,Drinks,motorcycle,2,Yes,Metropolitian,(min) 43,43,Stormy,1,17.08,2.0,1.6,0.3972093023255814,3,138.45523820680646,0.8336017176596886,1.0
0x143b,BANGRES05DEL02,37,4.7,12.970324,77.645748,13.050324,77.725748,10/03/22,23:10:00,23:20:00,conditions Stormy,Low,2,Drinks,motorcycle,1,No,Metropolitian,(min) 28,28,Stormy,0,12.42,1.0,1.6,0.44357142857142856,3,50.33999000376278,0.583467525496511,0.27272727272727276
0xb10,BANGRES14DEL03,38,4.6,12.949934,77.699386,12.979934,77.729386,09/03/22,17:35:00,17:40:00,conditions Windy,Medium,2,Meal,scooter,1,No,Metropolitian,(min) 26,26,Windy,0,4.66,1.3,1.2,0.17923076923076925,0,18.415438372149453,0.16693505099302203,0.2545454545454546
0xaa57,BANGRES06DEL02,36,4.8,12.979096,77.640625,13.029096,77.690625,26/03/22,21:35:00,21:40:00,conditions Windy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 27,27,Windy,0,7.76,2.0,1.2,0.2874074074074074,0,47.17854135618347,0.33333333333333337,0.6363636363636362
0xad7c,BANGRES08DEL02,37,4.7,12.906229,77.596791,12.956229,77.646791,03/04/22,19:55:00,20:10:00,conditions Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,(min) 22,22,Sunny,0,7.76,2.0,1.0,0.3527272727272727,3,39.315451130152894,0.33333333333333337,0.45454545454545453
0x36e8,BANGRES20DEL01,21,4.7,12.972161,77.596014,12.982161,77.606014,03/03/22,11:00:00,11:05:00,conditions Fog,Low,2,Meal,motorcycle,1,No,Metropolitian,(min) 13,13,Fog,0,1.55,1.0,1.4,0.11923076923076924,3,5.49707016446081,0.0,0.18181818181818177
0x3c5f,BANGRES04DEL01,28,4.9,12.98041,77.640489,12.99041,77.650489,15/03/22,10:20:00,10:35:00,conditions Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 19,19,Fog,0,1.55,1.0,1.4,0.08157894736842106,3,5.49707016446081,0.0,0.18181818181818177
0x915f,BANGRES06DEL01,35,4.7,12.979096,77.640625,13.019096,77.680625,30/03/22,16:45:00,16:50:00,conditions Sunny,Medium,0,Meal,motorcycle,0,No,Urban,(min) 28,28,Sunny,0,6.21,1.3,1.0,0.22178571428571428,4,20.450620939028628,0.25013419216317767,0.13636363636363638
0x4750,BANGRES14DEL01,33,4.3,12.949934,77.699386,13.059934,77.809386,14/03/22,17:20:00,17:35:00,conditions Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 40,40,Sandstorms,1,17.08,1.3,1.5,0.42699999999999994,3,84.37116078227268,0.8336017176596886,0.4318181818181819
0x5d97,BANGRES04DEL02,25,4.7,12.98041,77.640489,13.03041,77.690489,05/04/22,23:40:00,23:55:00,conditions Stormy,Low,1,Meal,scooter,1,No,Metropolitian,(min) 19,19,Stormy,0,7.76,1.0,1.6,0.40842105263157896,0,31.452360904122315,0.33333333333333337,0.27272727272727276
0xaeeb,BANGRES010DEL01,34,4.7,12.933298,77.614293,12.943298,77.624293,03/04/22,10:15:00,10:30:00,conditions Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 29,29,Sunny,0,1.55,1.0,1.0,0.05344827586206897,3,3.926478688900579,0.0,0.0
0x676a,BANGRES04DEL02,30,4.5,12.98041,77.640489,13.06041,77.720489,27/03/22,19:30:00,19:35:00,conditions Stormy,Jam,1,Drinks,scooter,1,No,Metropolitian,(min) 30,30,Stormy,0,12.42,2.0,1.6,0.414,0,100.67998000752556,0.583467525496511,1.0
0x4023,BANGRES15DEL01,22,5.0,12.975377,77.696664,13.085377,77.806664,16/03/22,21:20:00,21:35:00,conditions Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,(min) 35,35,Fog,1,17.08,2.0,1.4,0.48799999999999993,3,121.14833343095565,0.8336017176596886,0.818181818181818
0x2595,BANGRES01DEL03,20,4.7,12.933284,77.615428,12.993284,77.675428,26/03/22,18:55:00,19:10:00,conditions Stormy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,(min) 17,17,Stormy,0,9.32,1.3,1.6,0.548235294117647,3,49.10783565906521,0.4170692431561997,0.4909090909090909
0x5a6f,BANGRES07DEL01,33,4.9,12.978453,77.643685,13.088453,77.753685,25/03/22,22:40:00,22:55:00,conditions Stormy,Low,1,Buffet,motorcycle,1,No,Urban,(min) 15,15,Stormy,0,17.08,1.0,1.6,1.1386666666666665,4,69.22761910340323,0.8336017176596886,0.27272727272727276
0x2d09,BANGRES09DEL03,34,4.8,12.934179,77.615797,12.994179,77.675797,30/03/22,23:25:00,23:30:00,conditions Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Sunny,0,9.32,1.0,1.0,0.40521739130434786,3,23.60953637455058,0.4170692431561997,0.0
0x56f0,BANGRES19DEL01,34,5.0,12.914264,77.6784,12.984264,77.7484,14/03/22,21:25:00,21:40:00,conditions Cloudy,Jam,2,Drinks,motorcycle,3,Yes,Metropolitian,(min) 47,47,Cloudy,1,10.87,2.0,1.1,0.23127659574468085,3,60.579233139592546,0.5002683843263553,0.5454545454545455
0x874d,BANGRES12DEL02,28,4.1,12.939496,77.625999,12.989496,77.675999,11/03/22,23:20:00,23:30:00,conditions Windy,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 26,26,Windy,0,7.76,1.0,1.2,0.29846153846153844,3,23.589270678091736,0.33333333333333337,0.09090909090909088
0x801,BANGRES17DEL03,37,4.8,12.972532,77.608179,13.002532,77.638179,28/03/22,20:55:00,21:00:00,conditions Windy,Jam,0,Buffet,motorcycle,0,No,Urban,(min) 48,48,Windy,1,4.66,2.0,1.2,0.09708333333333334,4,28.331443649460695,0.16693505099302203,0.6363636363636362
0x4cdd,BANGRES11DEL02,37,4.6,12.934365,77.616155,12.984365,77.666155,30/03/22,22:30:00,22:40:00,conditions Windy,Low,2,Drinks,scooter,1,No,Metropolitian,(min) 26,26,Windy,0,7.76,1.0,1.2,0.29846153846153844,0,23.589270678091736,0.33333333333333337,0.09090909090909088
0x19fb,BANGRES07DEL01,29,4.7,12.978453,77.643685,13.048453,77.713685,31/03/22,18:25:00,18:30:00,conditions Sandstorms,Medium,2,Snack,electric_scooter,0,No,Urban,(min) 25,25,Sandstorms,0,10.87,1.3,1.5,0.43479999999999996,7,53.69522937372976,0.5002683843263553,0.4318181818181819
0xb7ff,BANGRES07DEL01,32,4.1,12.978453,77.643685,13.088453,77.753685,06/04/22,23:55:00,0:00:00,conditions Cloudy,Low,0,Meal,motorcycle,2,No,Metropolitian,(min) 40,40,Cloudy,1,17.08,1.0,1.1,0.42699999999999994,3,47.593988133589725,0.8336017176596886,0.04545454545454549
0x6f33,BANGRES14DEL02,36,4.3,12.949934,77.699386,13.079934,77.829386,06/03/22,20:45:00,20:50:00,conditions Windy,Jam,0,Drinks,motorcycle,1,Yes,Metropolitian,(min) 44,44,Windy,1,20.18,2.0,1.2,0.4586363636363636,3,122.68852636182763,1.0,0.6363636363636362
0xb693,BANGRES010DEL01,34,4.8,12.933298,77.614293,12.943298,77.624293,11/03/22,9:35:00,9:40:00,conditions Cloudy,Low,2,Buffet,scooter,0,No,Metropolitian,(min) 17,17,Cloudy,0,1.55,1.0,1.1,0.0911764705882353,0,4.3191265577906375,0.0,0.04545454545454549
0xac64,BANGRES05DEL03,36,4.7,12.970324,77.645748,13.000324,77.675748,03/04/22,23:35:00,23:45:00,conditions Fog,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 18,18,Fog,0,4.66,1.0,1.4,0.2588888888888889,0,16.526675462185406,0.16693505099302203,0.18181818181818177
0x65ca,BANGRES06DEL01,30,4.3,12.979096,77.640625,13.019096,77.680625,07/03/22,12:35:00,12:45:00,conditions Fog,High,0,Buffet,motorcycle,1,No,Metropolitian,(min) 32,32,Fog,1,6.21,1.6,1.4,0.1940625,3,35.23799300263394,0.25013419216317767,0.5636363636363635
0x8cd3,BANGRES18DEL03,28,4.7,12.913041,77.683237,12.973041,77.743237,30/03/22,20:00:00,20:05:00,conditions Fog,Jam,2,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Fog,0,9.32,2.0,1.4,0.33285714285714285,3,66.10670184874162,0.4170692431561997,0.818181818181818
0x6bc7,BANGRES11DEL02,23,4.5,12.934365,77.616155,12.984365,77.666155,26/03/22,22:10:00,22:20:00,conditions Sandstorms,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 15,15,Sandstorms,0,7.76,1.0,1.5,0.5173333333333333,3,29.48658834761467,0.33333333333333337,0.22727272727272727
0xa074,BANGRES02DEL02,21,5.0,12.970221,77.645396,13.020221,77.695396,21/03/22,23:10:00,23:25:00,conditions Sunny,Low,2,Meal,scooter,0,No,Urban,(min) 18,18,Sunny,0,7.76,1.0,1.0,0.4311111111111111,1,19.657725565076447,0.33333333333333337,0.0
0x28af,BANGRES14DEL01,36,4.8,12.949934,77.699386,12.989934,77.739386,17/03/22,16:40:00,16:45:00,conditions Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,(min) 30,30,Fog,0,6.21,1.3,1.4,0.207,3,28.630869314640076,0.25013419216317767,0.37272727272727263
0x40eb,BANGRES06DEL03,28,4.6,12.979096,77.640625,13.009096,77.670625,26/03/22,17:25:00,17:30:00,conditions Cloudy,Medium,1,Buffet,scooter,0,No,Urban,(min) 18,18,Cloudy,0,4.66,1.3,1.1,0.2588888888888889,1,16.880818507803667,0.16693505099302203,0.19545454545454552
0x29b9,BANGRES06DEL01,35,4.6,12.979096,77.640625,12.989096,77.650625,19/03/22,9:30:00,9:45:00,conditions Fog,Low,0,Meal,motorcycle,1,No,Urban,(min) 25,25,Fog,0,1.55,1.0,1.4,0.062,4,5.49707016446081,0.0,0.18181818181818177
0x7bb2,BANGRES09DEL01,36,4.9,12.934179,77.615797,12.974179,77.655797,26/03/22,12:15:00,12:25:00,conditions Windy,High,0,Meal,motorcycle,1,No,Metropolitian,(min) 40,40,Windy,1,6.21,1.6,1.2,0.15525,3,30.203994002257666,0.25013419216317767,0.4181818181818181
0x1c15,BANGRES19DEL01,35,4.9,12.914264,77.6784,12.924264,77.6884,30/03/22,11:40:00,11:55:00,conditions Windy,High,0,Drinks,motorcycle,1,No,Metropolitian,(min) 40,40,Windy,1,1.55,1.6,1.2,0.03875,3,7.538839082689112,0.0,0.4181818181818181
0x5cad,BANGRES01DEL01,35,4.6,12.933284,77.615428,12.943284,77.625428,24/03/22,9:00:00,9:15:00,conditions Sandstorms,Low,1,Snack,scooter,1,No,Metropolitian,(min) 20,20,Sandstorms,0,1.55,1.0,1.5,0.0775,0,5.889718033350869,0.0,0.22727272727272727
0xb2b6,BANGRES18DEL03,39,5.0,12.913041,77.683237,12.943041,77.713237,15/03/22,18:35:00,18:45:00,conditions Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 34,34,Sandstorms,1,4.66,1.3,1.5,0.13705882352941176,3,23.019297965186816,0.16693505099302203,0.4318181818181819
0x8c6c,BANGRES07DEL02,24,4.7,12.978453,77.643685,13.028453,77.693685,01/03/22,18:20:00,18:30:00,conditions Fog,Medium,1,Drinks,motorcycle,0,No,Urban,(min) 11,11,Fog,0,7.76,1.3,1.4,0.7054545454545454,4,35.77706052843913,0.33333333333333337,0.37272727272727263
0x6d5d,BANGRES20DEL02,39,4.1,12.972161,77.596014,13.052161,77.676014,12/03/22,17:15:00,17:20:00,conditions Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 38,38,Sunny,1,12.42,1.3,1.0,0.3268421052631579,3,40.901241878057256,0.583467525496511,0.13636363636363638
0xbd4c,BANGRES010DEL01,29,4.6,12.933298,77.614293,12.973298,77.654293,24/03/22,14:35:00,14:40:00,conditions Fog,High,2,Buffet,motorcycle,1,No,Metropolitian,(min) 28,28,Fog,0,6.21,1.6,1.4,0.22178571428571428,3,35.23799300263394,0.25013419216317767,0.5636363636363635
0xb0dc,BANGRES20DEL02,39,4.4,12.972161,77.596014,13.052161,77.676014,23/03/22,20:25:00,20:30:00,conditions Fog,Jam,1,Drinks,motorcycle,1,Yes,Metropolitian,(min) 45,45,Fog,1,12.42,2.0,1.4,0.276,3,88.09498250658486,0.583467525496511,0.818181818181818
0xafda,BANGRES16DEL03,24,4.5,13.029198,77.570997,13.059198,77.600997,17/03/22,21:55:00,22:05:00,conditions Sandstorms,Jam,1,Buffet,motorcycle,0,No,Metropolitian,(min) 12,12,Sandstorms,0,4.66,2.0,1.5,0.38833333333333336,3,35.41430456182587,0.16693505099302203,0.9090909090909091
0x2630,BANGRES11DEL01,37,4.2,12.934365,77.616155,13.044365,77.726155,12/03/22,23:35:00,23:50:00,conditions Cloudy,Low,2,Drinks,motorcycle,1,No,Metropolitian,(min) 31,31,Cloudy,1,17.08,1.0,1.1,0.5509677419354838,3,47.593988133589725,0.8336017176596886,0.04545454545454549
0x9016,BANGRES08DEL02,24,4.9,12.906229,77.596791,12.986229,77.676791,04/03/22,22:00:00,22:05:00,conditions Sunny,Jam,1,Drinks,scooter,0,No,Urban,(min) 11,11,Sunny,0,12.42,2.0,1.0,1.1290909090909091,1,62.92498750470347,0.583467525496511,0.45454545454545453
0x3b8e,BANGRES20DEL01,35,4.6,12.972161,77.596014,13.082161,77.706014,29/03/22,22:15:00,22:30:00,conditions Stormy,Low,2,Snack,motorcycle,0,No,Metropolitian,(min) 29,29,Stormy,0,17.08,1.0,1.6,0.5889655172413792,3,69.22761910340323,0.8336017176596886,0.27272727272727276
0xaae7,BANGRES05DEL02,30,4.9,12.970324,77.645748,13.050324,77.725748,04/04/22,18:10:00,18:20:00,conditions Sandstorms,Medium,2,Meal,scooter,1,No,Urban,(min) 25,25,Sandstorms,0,12.42,1.3,1.5,0.4968,1,61.35186281708589,0.583467525496511,0.4318181818181819
0x1bc3,BANGRES05DEL03,28,3.4,12.970324,77.645748,13.060324,77.735748,18/03/22,23:55:00,0:10:00,conditions Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,(min) 33,33,Sunny,1,13.97,1.0,1.0,0.42333333333333334,3,35.388972441252314,0.6666666666666667,0.0
0x423d,BANGRES16DEL02,39,4.2,13.029198,77.570997,13.109198,77.650997,20/03/22,19:55:00,20:10:00,conditions Sandstorms,Jam,0,Buffet,motorcycle,3,No,Urban,(min) 50,50,Sandstorms,1,12.42,2.0,1.5,0.2484,4,94.38748125705521,0.583467525496511,0.9090909090909091
0x171b,BANGRES12DEL01,30,3.7,12.939496,77.625999,13.049496,77.735999,10/03/22,23:15:00,23:30:00,conditions Fog,Low,1,Snack,scooter,0,No,Metropolitian,(min) 35,35,Fog,1,17.08,1.0,1.4,0.48799999999999993,0,60.57416671547782,0.8336017176596886,0.18181818181818177
0xb00,BANGRES17DEL03,38,4.9,12.972532,77.608179,13.002532,77.638179,30/03/22,22:00:00,22:10:00,conditions Sunny,Jam,1,Drinks,scooter,0,No,Urban,(min) 16,16,Sunny,0,4.66,2.0,1.0,0.29125,1,23.60953637455058,0.16693505099302203,0.45454545454545453
0x5e3e,BANGRES17DEL02,31,4.5,12.972532,77.608179,13.052532,77.688179,04/03/22,0:00:00,0:05:00,conditions Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 27,27,Sandstorms,0,12.42,1.0,1.5,0.46,3,47.19374062852761,0.583467525496511,0.22727272727272727
0x267b,BANGRES15DEL01,34,4.1,12.975377,77.696664,13.045377,77.766664,02/03/22,23:20:00,23:35:00,conditions Cloudy,Low,1,Drinks,motorcycle,1,No,Urban,(min) 35,35,Cloudy,1,10.87,1.0,1.1,0.31057142857142855,4,30.289616569796273,0.5002683843263553,0.04545454545454549
0x637d,BANGRES19DEL02,25,4.0,12.914264,77.6784,12.934264,77.6984,21/03/22,10:55:00,11:00:00,conditions Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 28,28,Stormy,0,3.11,1.0,1.6,0.11107142857142857,3,12.605263197399537,0.08373590982286634,0.27272727272727276
0xb916,BANGRES12DEL01,34,4.9,12.939496,77.625999,12.979496,77.665999,01/04/22,16:10:00,16:15:00,conditions Fog,Medium,1,Buffet,motorcycle,1,No,Urban,(min) 17,17,Fog,0,6.21,1.3,1.4,0.3652941176470588,4,28.630869314640076,0.25013419216317767,0.37272727272727263
0xb2c,BANGRES12DEL02,30,5.0,12.939496,77.625999,12.989496,77.675999,05/04/22,18:25:00,18:40:00,conditions Fog,Medium,1,Drinks,motorcycle,1,No,Metropolitian,(min) 17,17,Fog,0,7.76,1.3,1.4,0.45647058823529413,3,35.77706052843913,0.33333333333333337,0.37272727272727263
0xa57e,BANGRES02DEL03,24,5.0,12.970221,77.645396,13.030221,77.705396,03/04/22,19:00:00,19:05:00,conditions Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 25,25,Stormy,0,9.32,1.3,1.6,0.3728,3,49.10783565906521,0.4170692431561997,0.4909090909090909
0x2c26,BANGRES09DEL02,33,5.0,12.934179,77.615797,13.014179,77.695797,25/03/22,22:45:00,22:55:00,conditions Sunny,Low,2,Snack,motorcycle,1,No,Metropolitian,(min) 20,20,Sunny,0,12.42,1.0,1.0,0.621,3,31.462493752351737,0.583467525496511,0.0
0x349c,BANGRES09DEL03,31,4.9,12.934179,77.615797,12.964179,77.645797,09/03/22,21:35:00,21:45:00,conditions Cloudy,Jam,0,Snack,motorcycle,1,No,Urban,(min) 30,30,Cloudy,0,4.66,2.0,1.1,0.15533333333333335,4,25.97049001200564,0.16693505099302203,0.5454545454545455
0xb784,BANGRES16DEL03,33,4.6,13.029198,77.570997,13.119198,77.660997,02/04/22,20:45:00,20:50:00,conditions Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,(min) 27,27,Sandstorms,0,13.97,2.0,1.5,0.5174074074074074,3,106.16691732375693,0.6666666666666667,0.9090909090909091
0x5f7e,BANGRES04DEL03,29,4.9,12.98041,77.640489,13.01041,77.670489,09/03/22,18:20:00,18:30:00,conditions Sunny,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 18,18,Sunny,0,4.66,1.3,1.0,0.2588888888888889,0,15.346198643457877,0.16693505099302203,0.13636363636363638
0x651a,BANGRES20DEL01,28,4.7,12.972161,77.596014,13.082161,77.706014,27/03/22,19:55:00,20:10:00,conditions Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 38,38,Sandstorms,1,17.08,2.0,1.5,0.44947368421052625,3,129.80178581888106,0.8336017176596886,0.9090909090909091
0x1d3f,BANGRES19DEL02,28,4.9,12.914264,77.6784,12.994264,77.7584,02/04/22,18:15:00,18:30:00,conditions Windy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 19,19,Windy,0,12.42,1.3,1.2,0.6536842105263158,6,49.081490253668704,0.583467525496511,0.2545454545454546
0x3689,BANGRES06DEL01,38,5.0,12.979096,77.640625,13.049096,77.710625,20/03/22,20:45:00,20:50:00,conditions Fog,Jam,2,Drinks,motorcycle,1,No,Urban,(min) 45,45,Fog,1,10.87,2.0,1.4,0.24155555555555555,4,77.10084217766324,0.5002683843263553,0.818181818181818
0x712e,BANGRES06DEL01,39,4.6,12.979096,77.640625,13.019096,77.680625,24/03/22,15:30:00,15:40:00,conditions Windy,Medium,1,Snack,scooter,1,No,Metropolitian,(min) 25,25,Windy,0,6.21,1.3,1.2,0.2484,0,24.540745126834352,0.25013419216317767,0.2545454545454546
0x43ff,BANGRES20DEL01,24,4.8,12.972161,77.596014,13.042161,77.666014,10/03/22,17:15:00,17:25:00,conditions Sunny,Medium,1,Drinks,motorcycle,1,No,Metropolitian,(min) 19,19,Sunny,0,10.87,1.3,1.0,0.5721052631578947,3,35.796819582486506,0.5002683843263553,0.13636363636363638
0x1e03,BANGRES14DEL02,22,4.8,12.949934,77.699386,12.999934,77.749386,11/03/22,17:40:00,17:55:00,conditions Windy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 26,26,Windy,0,7.76,1.3,1.2,0.29846153846153844,6,30.666051881519255,0.33333333333333337,0.2545454545454546
0x4ee7,BANGRES18DEL03,33,4.9,12.913041,77.683237,12.973041,77.743237,19/03/22,20:55:00,21:05:00,conditions Windy,Jam,0,Meal,motorcycle,2,No,Metropolitian,(min) 49,49,Windy,1,9.32,2.0,1.2,0.19020408163265307,3,56.66288729892139,0.4170692431561997,0.6363636363636362
0x3bbe,BANGRES09DEL01,33,4.9,12.934179,77.615797,12.974179,77.655797,03/03/22,15:55:00,16:00:00,conditions Windy,Medium,0,Meal,motorcycle,1,No,Urban,(min) 26,26,Windy,0,6.21,1.3,1.2,0.23884615384615385,4,24.540745126834352,0.25013419216317767,0.2545454545454546
0xa28b,BANGRES05DEL01,29,4.8,12.970324,77.645748,13.040324,77.715748,23/03/22,18:10:00,18:20:00,conditions Stormy,Medium,2,Drinks,electric_scooter,0,No,Metropolitian,(min) 17,17,Stormy,0,10.87,1.3,1.6,0.6394117647058823,6,57.274911331978416,0.5002683843263553,0.4909090909090909
0xbbe7,BANGRES02DEL03,39,4.9,12.970221,77.645396,13.060221,77.735396,27/03/22,22:45:00,22:55:00,conditions Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 22,22,Stormy,0,13.97,1.0,1.6,0.635,3,56.622355906003705,0.6666666666666667,0.27272727272727276
0x59bf,BANGRES19DEL03,29,4.7,12.914264,77.6784,12.974264,77.7384,03/04/22,19:40:00,19:50:00,conditions Sunny,Jam,2,Meal,scooter,1,No,Urban,(min) 13,13,Sunny,0,9.32,2.0,1.0,0.716923076923077,1,47.21907274910116,0.4170692431561997,0.45454545454545453
0x4fc6,BANGRES13DEL02,32,4.5,12.935662,77.61413,13.065662,77.74413,06/04/22,21:25:00,21:35:00,conditions Cloudy,Jam,0,Meal,motorcycle,0,No,Metropolitian,(min) 40,40,Cloudy,1,20.18,2.0,1.1,0.5045,3,112.46448249834201,1.0,0.5454545454545455
